resID	atmilitary	atreligion	ated	atprof	atinc	atrace	atage	atmale	selected	rating
7	2	5	1	3	1	1	2	2	0	0.5
7	1	2	2	2	1	1	3	1	1	0.6666666666666666
7	2	3	4	5	6	4	6	1	1	0.6666666666666666
7	1	5	3	5	4	3	5	1	0	0.3333333333333333
7	1	3	2	4	1	1	1	2	0	0.3333333333333333
7	1	5	6	1	3	4	1	1	1	0.6666666666666666
7	1	6	1	3	4	1	1	1	0	0.3333333333333333
7	2	2	4	4	5	1	2	2	1	0.6666666666666666
442	1	3	3	4	6	3	4	2	0	0.5
442	2	2	5	6	3	2	2	1	1	0.6666666666666666
442	2	1	6	3	5	1	3	2	1	0.8333333333333334
442	2	5	6	3	2	5	5	1	0	0.5
442	2	2	1	3	6	2	3	1	0	0.16666666666666666
442	1	5	2	4	6	5	6	1	1	0.3333333333333333
442	2	2	1	3	6	1	2	2	1	0.5
442	1	5	2	2	2	5	1	2	0	0.3333333333333333
442	1	3	2	4	6	3	2	2	1	0.5
442	1	5	5	6	3	2	4	2	0	0.3333333333333333
442	2	4	1	5	1	6	2	1	1	0.5
442	1	6	3	6	5	4	3	1	0	0.3333333333333333
387	2	2	4	5	3	2	4	2	1	0.5
387	2	1	2	3	1	5	3	2	0	0.5
387	2	1	1	3	3	4	6	1	1	0.5
387	2	6	4	5	5	3	2	2	0	0.5
387	2	6	5	4	5	4	4	2	1	0.5
387	1	3	5	6	2	2	4	2	0	0.5
387	2	2	6	4	3	1	3	1	0	0.5
387	1	1	1	5	3	6	5	2	1	0.5
387	1	5	4	6	1	3	1	1	0	0.5
387	2	2	4	1	4	5	2	1	1	0.5
387	1	2	1	5	6	4	2	2	0	0.5
387	2	2	6	3	3	6	3	1	1	0.5
506	1	1	6	1	5	1	5	2	1	0.8333333333333334
506	2	6	5	1	3	4	3	2	0	0.6666666666666666
506	1	3	2	3	2	1	6	2	1	0.8333333333333334
506	2	2	2	6	4	3	2	2	0	0.6666666666666666
506	2	2	6	3	3	1	5	1	1	0.8333333333333334
506	2	1	3	3	3	3	1	1	0	0.6666666666666666
506	2	2	6	6	2	4	1	1	1	0.6666666666666666
506	2	5	5	1	3	4	1	1	0	0.5
506	1	1	1	3	1	3	4	2	0	0.3333333333333333
506	2	6	1	3	4	6	5	1	1	0.3333333333333333
506	1	3	2	5	3	1	1	2	0	0.8333333333333334
506	1	3	6	1	5	5	2	1	1	0.6666666666666666
722	2	5	3	3	1	3	3	1	1	1
722	1	4	1	6	4	5	4	1	0	0.16666666666666666
722	2	5	3	6	2	2	3	2	0	0.6666666666666666
722	1	3	3	3	4	5	6	2	1	0
722	1	4	5	4	5	5	3	1	1	0.6666666666666666
722	2	2	5	5	1	5	4	2	0	0.16666666666666666
722	2	6	1	6	5	3	2	2	0	0
722	1	1	3	5	2	5	2	1	1	0.6666666666666666
722	1	5	1	4	4	6	4	2	0	0.5
722	1	4	1	2	2	5	2	1	1	0.6666666666666666
722	2	2	5	1	6	3	3	2	1	0.5
722	1	1	1	6	3	6	2	2	0	0
444	1	5	2	5	4	1	1	2	0	0.16666666666666666
444	1	2	6	4	3	5	5	1	1	0.6666666666666666
444	2	3	6	2	2	4	6	2	1	0.5
444	1	3	1	5	4	1	2	1	0	0
444	1	6	6	1	1	2	1	2	1	0.5
444	1	6	3	6	1	1	4	1	0	0.3333333333333333
444	1	4	4	6	1	5	3	2	0	0.3333333333333333
444	2	2	5	4	1	4	3	2	1	0.5
444	1	6	4	5	2	3	4	1	0	0.16666666666666666
444	2	3	4	3	2	2	4	2	1	1
444	2	3	4	5	4	2	5	2	0	1
444	2	3	6	2	2	2	6	2	1	0.8333333333333334
309	1	2	6	3	5	3	3	1	0	0.5
309	1	5	2	4	3	6	4	1	1	0.8333333333333334
309	2	4	2	1	1	6	6	2	1	1
309	2	5	3	3	4	6	3	1	0	0.5
309	2	5	6	5	2	6	6	2	1	1
309	2	4	1	6	4	2	5	2	0	0.8333333333333334
309	1	1	1	3	5	2	3	1	0	0.5
309	2	3	6	4	4	5	5	2	1	1
309	1	4	1	1	6	3	3	2	1	0.8333333333333334
309	2	4	5	5	2	5	1	1	0	0.5
309	1	5	5	3	2	5	3	1	0	0.5
309	1	1	1	3	6	3	1	2	1	0.8333333333333334
571	2	3	6	2	1	6	3	2	1	0.6666666666666666
571	2	5	1	3	1	3	3	2	0	0.3333333333333333
571	2	5	6	4	3	2	4	1	1	0.5
571	1	6	2	5	2	2	3	1	0	0.16666666666666666
571	1	6	4	5	2	5	4	1	1	0.3333333333333333
571	2	1	6	4	4	5	1	1	0	0.16666666666666666
571	1	1	1	3	6	3	3	1	0	0
571	2	6	2	5	2	2	1	2	1	0.5
571	2	6	1	3	3	4	2	2	1	0.3333333333333333
571	1	6	5	1	6	3	1	2	0	0.3333333333333333
571	2	4	3	2	5	3	3	1	1	0.5
571	2	6	4	6	5	2	3	2	0	0.3333333333333333
624	1	4	5	3	3	1	5	2	0	0.6666666666666666
624	2	2	5	3	5	1	4	2	1	0.8333333333333334
624	1	6	3	3	4	2	3	1	0	0.3333333333333333
624	2	2	6	6	1	1	3	1	1	0.8333333333333334
624	2	6	6	2	4	5	5	2	1	0.5
624	1	4	3	1	4	2	4	2	0	0.5
624	2	5	5	3	4	1	2	1	1	0.6666666666666666
624	1	2	4	1	3	6	6	1	0	0.3333333333333333
624	1	2	6	2	6	1	1	2	1	0.8333333333333334
624	1	1	6	5	3	3	3	1	0	0.5
624	2	4	2	5	3	4	4	2	1	0.8333333333333334
624	2	4	1	6	4	3	2	1	0	0.3333333333333333
445	1	6	2	5	4	6	4	2	0	0.16666666666666666
445	1	2	1	3	4	5	5	2	1	1
445	2	6	6	4	3	4	2	1	0	0.3333333333333333
445	2	1	5	5	5	1	3	2	1	0.6666666666666666
445	1	3	3	1	2	2	6	2	0	0.3333333333333333
445	1	2	5	3	2	3	3	2	1	1
445	1	5	4	3	2	3	6	1	0	0.5
445	2	3	2	6	5	6	4	2	1	0.6666666666666666
445	2	3	1	1	4	4	5	2	0	0.3333333333333333
445	1	2	2	1	2	3	4	1	1	1
445	2	6	4	6	4	2	4	2	0	0.3333333333333333
445	1	1	6	2	1	2	2	2	1	0.8333333333333334
499	1	5	1	5	5	5	5	1	1	0.6666666666666666
499	1	3	5	5	1	1	4	2	0	0.3333333333333333
499	1	2	1	3	1	3	4	2	0	0.3333333333333333
499	1	5	1	1	6	5	4	2	1	0.6666666666666666
499	2	5	5	6	2	3	1	1	1	0.8333333333333334
499	1	2	3	4	4	3	2	1	0	0.3333333333333333
499	2	6	4	6	1	6	2	1	0	0.3333333333333333
499	2	3	4	3	1	2	1	1	1	0.6666666666666666
499	1	1	6	1	3	1	3	2	1	0.8333333333333334
499	1	5	4	4	5	5	1	1	0	0.3333333333333333
499	1	5	4	3	5	3	6	1	0	0.5
499	1	4	3	2	6	5	2	2	1	0.6666666666666666
889	2	4	5	1	1	5	6	2	0	0.5
889	2	3	3	4	2	5	3	1	1	0.6666666666666666
889	1	5	1	3	3	4	1	2	0	0.5
889	2	1	6	2	4	1	5	2	1	0.5
889	2	6	1	2	3	3	1	2	0	0.5
889	2	6	5	4	3	2	2	2	1	0.5
889	1	4	4	6	1	4	2	1	1	0.5
889	2	2	1	6	5	5	1	2	0	0.5
889	2	2	4	3	5	1	5	1	1	0.6666666666666666
889	1	4	5	3	2	4	1	1	0	0.5
889	1	2	3	2	5	2	4	2	0	0.5
889	2	1	5	1	3	1	4	2	1	0.5
670	1	4	6	3	4	5	5	1	1	0.8333333333333334
670	2	4	4	5	4	2	3	2	0	0.16666666666666666
670	1	6	3	1	1	2	4	2	0	0.16666666666666666
670	2	3	5	3	6	1	4	2	1	0.6666666666666666
670	1	3	5	1	1	2	1	2	1	0.3333333333333333
670	2	3	2	6	1	5	3	1	0	0
670	1	2	3	5	1	4	3	1	1	0.3333333333333333
670	2	2	4	6	1	6	4	1	0	0
670	2	1	4	5	3	4	3	1	1	0.3333333333333333
670	2	1	5	6	6	1	6	2	0	0
670	1	1	3	3	2	5	3	1	1	0.3333333333333333
670	2	4	1	5	3	5	5	2	0	0
728	2	3	2	5	4	2	5	1	1	0.6666666666666666
728	1	5	4	4	3	1	6	2	0	0.3333333333333333
728	1	4	3	2	4	5	3	2	1	0.5
728	2	1	4	3	2	4	5	2	0	0.5
728	2	1	1	3	5	5	1	1	0	0.5
728	1	1	5	2	2	1	3	1	1	0.5
728	1	3	3	4	5	2	5	2	0	0.6666666666666666
728	1	2	4	1	1	5	6	1	1	0.6666666666666666
728	2	4	6	3	5	5	5	1	1	0.5
728	2	2	3	5	6	1	5	2	0	0.5
728	1	3	4	5	1	6	6	1	1	0.6666666666666666
728	1	5	3	6	5	2	4	1	0	0.5
181	2	1	3	5	4	3	3	1	1	0.3333333333333333
181	1	2	6	6	5	3	6	1	0	0.16666666666666666
181	2	2	2	4	1	2	3	2	1	0.3333333333333333
181	2	5	2	4	3	4	4	1	0	0.16666666666666666
181	2	4	5	1	5	5	6	2	1	0.3333333333333333
181	2	3	1	1	6	1	5	2	0	0.16666666666666666
181	1	2	2	1	4	3	6	2	1	0.3333333333333333
181	2	3	1	4	1	6	2	2	0	0.16666666666666666
181	1	5	5	5	3	6	3	2	1	0.3333333333333333
181	1	2	5	3	3	5	3	2	0	0.16666666666666666
181	2	6	3	5	4	2	3	1	0	0.3333333333333333
181	2	3	4	6	5	1	3	1	1	0.16666666666666666
559	1	5	6	3	3	2	5	2	1	0.6666666666666666
559	2	1	6	6	5	3	5	2	0	0.5
559	2	4	4	5	1	2	6	1	0	0.3333333333333333
559	1	2	2	5	2	4	4	1	1	0.5
559	2	1	3	1	3	5	1	2	0	0.3333333333333333
559	1	5	4	3	1	4	3	1	1	0.5
559	1	1	1	6	5	2	3	1	0	0.6666666666666666
559	1	2	1	3	2	3	3	2	1	0.3333333333333333
559	1	4	1	3	1	6	2	1	0	0.6666666666666666
559	2	2	3	2	4	1	2	1	1	0.8333333333333334
559	2	6	4	5	5	2	6	1	0	0.3333333333333333
559	2	6	2	5	2	6	4	2	1	0.5
697	1	1	5	1	4	1	3	2	1	0.5
697	1	3	4	2	6	1	1	2	0	0
697	2	2	2	4	5	2	4	1	0	0.6666666666666666
697	1	4	6	3	1	6	6	1	1	0.5
697	1	3	3	2	1	6	6	2	1	0.5
697	1	3	1	3	3	3	6	2	0	0
697	2	3	6	5	2	6	1	1	0	0.6666666666666666
697	1	4	4	4	5	1	1	2	1	0.3333333333333333
697	2	1	3	3	6	3	4	2	1	0.6666666666666666
697	2	1	3	4	3	3	1	1	0	0.3333333333333333
697	2	1	1	2	3	5	2	1	1	0.5
697	1	3	3	6	3	6	5	2	0	0.16666666666666666
132	1	6	4	1	4	5	2	2	0	0.16666666666666666
132	2	1	1	2	5	5	2	2	1	0.5
132	1	3	1	6	3	2	6	1	0	0
132	1	2	6	1	4	4	2	2	1	0.6666666666666666
132	1	1	6	6	1	2	1	2	1	0.6666666666666666
132	1	2	4	1	1	5	5	1	0	0.3333333333333333
132	1	3	2	4	3	4	2	1	0	0.16666666666666666
132	1	5	6	2	4	2	2	1	1	0.3333333333333333
132	2	5	6	1	6	5	6	2	1	0.3333333333333333
132	2	4	1	2	6	1	2	1	0	0.16666666666666666
132	2	6	1	1	2	1	3	2	0	0.16666666666666666
132	2	6	6	6	5	3	3	2	1	0.3333333333333333
554	1	6	1	3	6	5	4	2	0	0.5
554	1	3	1	5	3	3	1	2	1	0.8333333333333334
554	2	3	4	1	2	2	5	1	1	0.16666666666666666
554	2	6	1	5	1	6	6	2	0	0.3333333333333333
554	2	5	2	6	1	5	6	1	1	0.8333333333333334
554	1	2	2	1	2	2	4	2	0	0.3333333333333333
554	1	1	4	5	5	2	1	1	1	0.6666666666666666
554	2	2	5	6	3	1	6	1	0	0.6666666666666666
554	1	4	2	1	1	3	4	2	1	0.6666666666666666
554	1	4	1	2	4	1	6	2	0	0.6666666666666666
554	2	4	3	4	4	4	5	1	1	0.8333333333333334
554	1	5	5	1	2	4	3	2	0	0.6666666666666666
603	2	3	4	5	6	5	2	1	0	0.3333333333333333
603	1	4	4	2	3	1	3	2	1	0.5
603	2	6	2	3	5	3	1	2	1	0.6666666666666666
603	1	3	5	5	2	1	6	1	0	0.3333333333333333
603	1	1	5	6	5	6	2	2	1	0.6666666666666666
603	1	2	1	6	6	5	6	2	0	
603	2	3	4	4	5	3	2	2	0	0.6666666666666666
603	1	2	1	2	6	2	1	1	1	0.3333333333333333
603	2	6	6	5	3	1	1	1	1	0.8333333333333334
603	1	5	4	4	2	4	1	2	0	0.5
102	2	5	3	5	4	4	1	1	1	0.6666666666666666
102	1	2	5	5	3	3	6	1	0	0.3333333333333333
102	2	4	4	4	6	3	2	2	1	0.6666666666666666
102	2	3	3	3	2	6	1	1	0	0.3333333333333333
102	2	3	6	6	1	5	6	2	0	0.6666666666666666
102	1	4	6	6	6	2	6	2	1	0.3333333333333333
102	1	6	1	2	4	3	4	1	1	0.8333333333333334
102	2	5	2	3	1	4	2	1	0	0.5
102	1	6	2	6	5	3	1	1	1	0.6666666666666666
102	2	5	4	5	2	1	6	2	0	0.3333333333333333
102	2	2	5	2	4	6	5	1	1	0.8333333333333334
102	1	4	2	3	3	4	6	1	0	0.3333333333333333
610	1	5	1	1	4	2	1	1	1	0.6666666666666666
610	1	2	4	2	1	3	6	2	0	0.16666666666666666
610	2	1	2	3	6	4	3	1	0	0.5
610	2	4	6	5	1	6	1	1	1	0.6666666666666666
610	1	6	5	3	1	2	4	1	0	0.3333333333333333
610	1	6	6	4	2	3	1	2	1	0.6666666666666666
610	1	5	6	4	1	4	1	1	0	0.16666666666666666
610	2	5	4	4	6	5	1	1	1	0.8333333333333334
610	1	4	2	3	1	4	6	2	0	0
610	1	5	5	5	3	2	2	2	1	1
610	1	3	6	4	4	1	2	2	1	1
610	1	2	4	2	5	2	2	1	0	0.3333333333333333
570	2	3	4	1	4	6	2	2	1	0.3333333333333333
570	2	5	3	5	4	6	3	2	0	0.16666666666666666
570	2	3	3	6	1	5	3	1	0	0.3333333333333333
570	2	6	4	1	5	3	3	1	1	0
570	2	1	6	4	5	6	6	1	1	0.6666666666666666
570	2	2	1	5	1	3	4	2	0	0
570	2	4	1	3	6	4	6	2	0	0
570	1	5	4	5	5	6	3	1	1	0.3333333333333333
570	1	6	4	1	6	1	3	1	1	0.3333333333333333
570	2	5	5	5	1	3	1	1	0	0.16666666666666666
570	2	6	4	6	3	4	1	1	0	0
570	1	2	6	4	5	2	3	1	1	0.6666666666666666
108	1	5	3	2	5	2	3	1	0	0.6666666666666666
108	2	2	5	5	1	1	4	1	1	0.6666666666666666
108	2	4	5	1	4	6	5	1	0	0.8333333333333334
108	1	1	6	5	3	3	3	2	1	0.8333333333333334
108	1	3	3	3	5	1	5	1	1	0.5
108	1	3	2	3	2	3	2	2	0	0.5
108	2	3	2	4	5	4	2	2	1	0.6666666666666666
108	1	3	1	2	1	1	6	2	0	0.3333333333333333
108	2	6	6	1	3	2	1	1	0	0.6666666666666666
108	2	1	6	4	3	5	2	2	1	0.6666666666666666
108	2	5	5	3	4	4	6	1	0	0.6666666666666666
108	2	3	5	1	4	3	3	2	1	0.5
223	2	3	5	6	6	4	4	1	0	0.5
223	1	6	2	2	6	1	5	2	1	0.5
223	1	3	3	1	4	3	2	2	1	0.5
223	2	4	2	4	3	5	5	2	0	0.5
223	1	4	3	6	4	5	3	2	0	0.5
223	2	3	1	5	2	5	3	1	1	0.5
223	2	5	1	6	2	6	4	1	0	0.5
223	2	2	3	4	3	4	2	2	1	0.5
223	1	6	6	4	4	3	3	2	1	0.5
223	1	5	4	3	3	4	4	2	0	0.5
223	2	3	5	1	6	6	5	2	0	0.5
223	2	3	6	5	2	3	1	2	1	0.5
417	1	1	1	6	2	4	6	2	1	0.6666666666666666
417	1	5	2	3	3	2	2	2	0	0.16666666666666666
417	2	3	1	1	1	1	6	1	0	0.8333333333333334
417	2	1	3	5	6	3	1	2	1	0.8333333333333334
417	1	1	2	4	5	1	1	1	0	0.8333333333333334
417	2	3	2	1	1	4	2	2	1	0.8333333333333334
417	1	6	5	3	1	6	5	1	1	0.8333333333333334
417	2	4	5	6	6	2	5	1	0	0.6666666666666666
417	2	2	1	6	3	1	4	1	1	0.8333333333333334
417	1	4	6	1	3	1	6	1	0	0.8333333333333334
867	1	3	6	2	4	1	3	1	1	0.5
867	2	4	6	4	5	4	4	1	0	0.5
867	1	1	3	3	6	6	3	2	1	0.6666666666666666
867	2	6	1	6	1	2	2	2	0	0.5
867	1	5	1	5	2	5	6	2	0	0.6666666666666666
867	2	5	5	2	1	4	6	1	1	0.5
867	2	6	2	6	6	5	1	1	0	0.6666666666666666
867	2	1	4	1	5	6	5	1	1	0.5
867	2	4	6	2	5	5	2	2	1	0.6666666666666666
867	2	3	3	6	5	4	5	2	0	0.5
867	2	4	5	3	4	2	1	1	1	0.6666666666666666
867	1	4	2	4	6	4	2	1	0	0.5
421	1	1	6	6	2	3	6	1	0	0.5
421	1	1	6	5	3	6	2	2	1	0.5
421	2	3	5	1	3	2	1	1	1	0.6666666666666666
421	1	3	1	4	4	5	6	2	0	0.3333333333333333
421	1	2	2	2	6	1	5	2	0	0.3333333333333333
421	1	1	6	4	5	6	4	1	1	0.6666666666666666
421	1	1	6	2	6	2	4	1	1	0.6666666666666666
421	2	5	1	4	3	5	6	2	0	0.3333333333333333
421	1	2	5	2	4	3	6	1	1	0.6666666666666666
421	2	5	6	5	1	5	3	2	0	0.3333333333333333
421	2	3	2	2	5	5	2	2	1	0.6666666666666666
421	1	1	6	5	5	5	3	1	0	0.3333333333333333
446	2	1	6	4	5	1	6	1	1	0.6666666666666666
446	1	1	1	6	1	1	6	2	0	0.6666666666666666
446	2	5	6	3	6	5	4	2	0	0.16666666666666666
446	1	3	4	6	2	3	4	1	1	0.5
446	2	5	1	6	3	2	4	1	0	0.3333333333333333
446	1	5	6	3	2	4	3	2	1	0.3333333333333333
446	2	3	4	5	3	4	6	1	1	0.6666666666666666
446	2	5	1	2	3	5	1	1	0	0.16666666666666666
446	1	3	5	5	1	2	6	1	1	0.5
446	1	3	2	2	6	2	4	2	0	0.16666666666666666
446	2	2	6	2	6	6	3	1	1	0.8333333333333334
446	2	5	1	1	4	2	6	1	0	0.16666666666666666
852	1	5	4	1	3	6	5	2	0	0.3333333333333333
852	2	3	5	2	6	6	6	2	1	0.5
852	1	2	6	6	5	6	5	2	0	0.16666666666666666
852	1	2	5	3	3	3	1	1	1	0.6666666666666666
852	2	5	6	5	1	2	2	1	0	0.3333333333333333
852	1	1	4	4	2	2	6	2	1	0.5
852	2	6	4	1	2	2	6	1	0	0.3333333333333333
852	2	3	3	4	5	3	5	1	1	0.5
852	1	3	4	2	4	4	6	1	1	0.5
852	2	3	5	4	2	3	6	2	0	0.5
852	2	3	2	6	3	5	6	2	0	0.16666666666666666
852	1	5	4	2	2	2	1	2	1	0.5
143	1	6	4	4	2	5	1	2	1	0.6666666666666666
143	1	3	6	4	5	5	5	1	0	0.5
143	1	4	3	1	3	4	3	2	1	0.8333333333333334
143	2	6	1	2	2	5	2	2	0	0
143	2	4	2	1	4	4	5	1	1	0.6666666666666666
143	2	2	3	6	2	6	6	2	0	0.16666666666666666
143	2	3	3	2	1	1	3	1	1	0.6666666666666666
143	1	3	4	5	4	6	4	1	0	0.16666666666666666
143	2	1	6	5	3	2	5	2	1	0.3333333333333333
143	2	1	5	6	4	4	6	2	0	0.16666666666666666
143	2	1	4	2	5	5	6	2	1	0.8333333333333334
143	1	2	6	5	3	5	5	2	0	0
607	1	1	6	5	1	4	2	2	1	0.5
607	1	4	2	2	4	3	1	2	0	0.5
607	1	5	5	4	1	5	4	2	1	0.6666666666666666
607	2	4	5	1	5	6	4	1	0	0.16666666666666666
607	2	1	5	4	2	4	5	1	1	0.6666666666666666
607	1	1	1	3	5	5	1	1	0	0.16666666666666666
607	2	3	1	6	5	3	2	1	0	0.16666666666666666
607	1	5	1	4	6	6	4	1	1	0.16666666666666666
607	1	2	2	3	2	2	2	2	0	0.16666666666666666
607	2	1	1	1	2	3	6	2	1	0.3333333333333333
607	2	2	1	2	1	3	4	2	1	0.5
607	1	1	1	5	6	1	5	2	0	0.16666666666666666
195	2	3	1	1	4	1	5	2	1	0.5
195	1	2	5	6	2	6	6	1	0	0.5
195	2	2	2	6	4	2	6	2	1	0.8333333333333334
195	1	5	6	4	4	5	5	2	0	0.3333333333333333
195	1	4	3	4	6	6	4	1	1	0.3333333333333333
195	2	1	6	2	3	6	3	1	0	0
195	1	5	6	2	5	3	3	1	0	0.16666666666666666
195	2	6	1	4	6	2	6	1	1	0
195	2	5	4	1	5	2	6	2	1	0.8333333333333334
195	2	3	1	6	4	6	2	2	0	0.3333333333333333
195	1	4	1	3	5	1	2	1	1	0.6666666666666666
195	2	4	1	3	2	5	1	1	0	0.16666666666666666
824	1	3	1	5	5	1	3	1	1	0.3333333333333333
824	1	6	1	6	4	1	3	1	0	0.3333333333333333
824	1	5	3	4	6	6	6	2	0	0.3333333333333333
824	2	5	4	5	6	3	5	2	1	0.5
824	2	5	4	1	1	3	5	2	1	0.16666666666666666
824	1	2	6	4	6	5	5	1	0	0.16666666666666666
824	1	2	6	1	4	6	5	1	0	0.3333333333333333
824	1	4	6	3	5	1	2	2	1	0.16666666666666666
824	1	4	3	3	3	3	5	1	0	0.16666666666666666
824	1	1	4	3	4	3	2	1	1	0.3333333333333333
824	2	5	6	2	1	5	5	1	1	0.16666666666666666
824	2	6	3	1	2	5	6	2	0	0
325	2	4	6	5	1	1	5	2	1	1
325	1	1	5	6	3	1	2	2	0	0.5
325	2	6	6	1	6	1	1	2	1	0.6666666666666666
325	1	5	6	2	3	6	6	1	0	0.5
325	1	3	1	5	5	6	6	2	0	0.6666666666666666
325	1	4	3	3	3	6	3	1	1	0.5
325	1	1	3	3	3	1	5	1	0	0.8333333333333334
325	2	3	6	5	3	2	2	2	1	0.5
467	1	3	4	5	2	6	4	1	1	0.5
467	2	3	6	1	3	6	6	2	0	0.16666666666666666
467	1	6	1	3	6	3	6	1	0	0
467	2	4	5	1	5	1	3	2	1	0.6666666666666666
467	1	1	3	4	4	3	5	1	0	0.3333333333333333
467	1	1	2	6	3	5	3	2	1	0.5
467	2	5	1	1	5	1	3	2	0	0.3333333333333333
467	2	3	3	6	6	5	3	1	1	0.6666666666666666
467	2	4	4	4	2	3	1	1	0	0.3333333333333333
467	1	3	3	1	1	6	3	2	1	0.8333333333333334
467	2	1	5	1	2	4	1	2	0	0.3333333333333333
467	1	6	2	1	5	2	5	2	1	0.6666666666666666
379	1	6	6	2	4	5	5	1	0	0.5
379	2	1	4	3	6	6	5	2	1	0.6666666666666666
379	2	5	2	6	6	1	2	1	0	0
379	1	4	4	6	4	4	4	2	1	0
379	1	2	2	3	1	1	4	1	1	0.3333333333333333
379	2	3	5	2	2	5	6	1	0	0.16666666666666666
379	1	6	2	5	1	1	6	1	0	0.3333333333333333
379	1	5	6	3	2	3	1	1	1	0.3333333333333333
379	1	6	5	3	1	2	3	2	0	0.3333333333333333
379	2	5	4	3	5	3	6	2	1	0.16666666666666666
379	1	1	5	4	2	1	1	2	1	0.6666666666666666
379	1	2	4	4	1	1	3	2	0	0.3333333333333333
130	1	2	6	4	6	5	2	1	0	0.3333333333333333
130	1	6	3	3	4	5	5	2	1	0.5
130	2	1	5	6	5	5	5	2	1	0.3333333333333333
130	2	6	3	6	1	2	4	2	0	0.16666666666666666
130	2	1	4	4	5	2	6	1	1	0.3333333333333333
130	1	6	1	2	1	2	1	1	0	0.16666666666666666
130	2	1	6	3	5	4	6	2	1	0.5
130	2	6	1	3	3	6	6	2	0	0.3333333333333333
130	1	1	6	3	6	3	2	2	0	0.6666666666666666
130	2	4	6	1	6	2	5	1	1	0.5
130	1	5	5	6	3	5	6	2	0	0.3333333333333333
130	1	5	2	6	2	2	3	2	1	0.16666666666666666
590	2	4	4	3	4	5	5	1	1	0.6666666666666666
590	1	5	4	1	4	2	1	1	0	0.16666666666666666
590	2	6	1	5	1	5	2	2	1	0.5
590	1	4	2	6	4	3	5	1	0	0.3333333333333333
590	1	3	6	2	4	2	2	1	1	0.6666666666666666
590	1	5	6	3	6	1	2	1	0	0.16666666666666666
590	2	6	3	5	5	6	4	1	0	0.5
590	1	2	4	2	5	5	6	1	1	0.3333333333333333
590	1	6	2	3	2	6	6	1	0	0.6666666666666666
590	1	1	5	4	2	6	6	1	1	0.3333333333333333
590	1	1	5	4	5	4	1	1	1	0.6666666666666666
590	2	2	4	5	2	4	6	2	0	0.3333333333333333
194	2	2	3	1	1	2	1	2	1	0.8333333333333334
194	2	2	4	1	2	2	2	1	0	0.8333333333333334
194	1	3	2	1	1	3	6	1	1	0.5
194	1	6	4	1	1	4	5	2	0	0.16666666666666666
194	1	1	4	2	4	3	3	2	1	1
194	1	1	6	3	6	4	5	2	0	0.8333333333333334
194	1	3	3	6	2	3	5	1	1	0.6666666666666666
194	1	5	5	6	2	6	6	2	0	0.6666666666666666
194	2	6	6	4	2	1	3	1	0	0.5
194	2	5	1	1	1	2	5	2	1	0.6666666666666666
194	1	2	2	4	4	1	1	2	1	0.8333333333333334
194	1	6	3	5	5	4	3	1	0	0.5
341	2	4	6	6	2	1	5	1	0	0.5
341	1	4	6	1	5	3	5	1	1	0.8333333333333334
341	1	1	5	2	6	2	1	1	0	0.3333333333333333
341	2	4	6	1	1	1	2	1	1	0.8333333333333334
341	1	1	3	1	1	2	4	2	1	0.6666666666666666
341	2	6	1	6	5	2	3	1	0	0.16666666666666666
341	1	6	5	5	6	3	3	2	1	0.6666666666666666
341	1	4	5	2	1	3	1	2	0	0.3333333333333333
341	1	6	5	2	5	3	1	2	1	0.6666666666666666
341	1	1	2	2	6	4	2	2	0	0.3333333333333333
341	1	5	3	2	4	2	1	2	1	0.6666666666666666
341	2	6	2	6	4	4	1	1	0	0.3333333333333333
110	2	5	1	5	5	3	3	1	1	0.5
110	2	1	6	4	4	6	5	2	0	0.5
110	1	3	4	1	5	1	4	1	0	0.6666666666666666
110	1	4	3	3	6	3	4	2	1	0.5
110	2	6	4	1	5	1	4	1	0	0.3333333333333333
110	1	1	1	3	3	4	1	1	1	0.5
110	1	2	1	6	3	5	1	1	0	0.5
110	1	2	5	4	5	4	1	2	1	0.6666666666666666
110	1	3	6	5	4	5	3	1	1	0.6666666666666666
110	1	5	5	1	3	2	3	1	0	0.5
110	2	1	6	1	1	3	3	2	0	0.5
110	2	1	5	5	4	5	5	1	1	0.6666666666666666
712	1	1	2	1	1	2	4	1	0	0.5
712	2	2	5	6	4	1	4	1	1	0.6666666666666666
712	1	1	3	6	1	4	1	1	0	0.3333333333333333
712	1	3	5	1	1	2	3	2	1	0.6666666666666666
712	1	3	2	1	4	3	4	2	0	0.6666666666666666
712	1	4	6	1	6	6	3	1	1	0.5
712	1	6	4	4	3	4	1	2	0	0.3333333333333333
712	2	4	2	2	2	1	3	1	1	0.8333333333333334
712	1	1	5	5	4	5	1	2	0	0
712	2	3	4	3	1	6	6	2	1	1
712	2	3	5	5	4	6	2	2	1	0.8333333333333334
712	1	6	2	3	5	2	4	2	0	0.3333333333333333
490	2	4	1	5	3	5	2	2	1	0.3333333333333333
490	1	3	3	5	1	5	5	2	0	0.16666666666666666
490	2	5	3	5	6	3	5	2	0	0.3333333333333333
490	1	3	4	4	1	1	4	1	1	0.6666666666666666
490	1	1	1	6	6	6	4	1	0	0
490	2	1	6	1	5	2	3	2	1	0.6666666666666666
490	2	3	6	2	3	4	2	2	0	0.3333333333333333
490	2	2	4	4	1	5	5	1	1	0.5
490	2	4	5	6	2	3	5	2	0	0.5
490	2	1	6	1	1	1	3	1	1	0.5
